text,label
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_BB category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_HiddenTear category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin3 family_Jigsaw category_Ransomware,1
r_bin2 rw_bin2 rx_bin1 rwc_bin3 rwx_bin3 rwxc_bin3 family_Jigsaw category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_LucyLocker category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin0 rwxc_bin0 family_MountLocker category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin0 rwxc_bin0 family_MountLocker category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin0 rwxc_bin0 family_MountLocker category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_MountLocker category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_MountLocker category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin3 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin3 family_Matrix category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin0 family_Matrix category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Dharma category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Dharma category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Dharma category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Dharma category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin2 rwxc_bin0 family_Avaddon category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 family_Avaddon category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Avaddon category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Avaddon category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin0 family_Pojie category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin2 rwxc_bin0 family_Pojie category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin0 family_FuxSocy category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin0 family_Epsilon category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin0 family_Epsilon category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin0 family_Epsilon category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin3 family_Jackpot category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_4444 category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_#Other category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin0 family_#Other category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_#Other category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin1 rwxc_bin0 family_#Other category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_#Other category_Ransomware,1
r_bin1 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Mamba category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Egregor category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Egregor category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin1 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Expiro category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin3 rwx_bin3 rwxc_bin0 family_Crypt888 category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin0 family_Crypt888 category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 family_CryLock category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 family_CryLock category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Cryptowall category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 family_Cryptowall category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Cryptowall category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 family_Cryptowall category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin3 rwxc_bin0 family_Nemty category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin2 rwx_bin0 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin0 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin0 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin2 rwx_bin0 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_HelloKitty category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin3 family_Hydra category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_ESCAL category_Ransomware,1
r_bin3 rw_bin2 rx_bin2 rwc_bin2 rwx_bin3 rwxc_bin0 family_Mydoom category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin1 rwxc_bin0 family_Clop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Clop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Clay category_Ransomware,1
r_bin3 rw_bin3 rx_bin3 rwc_bin2 rwx_bin2 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin2 rw_bin3 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin0 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_LockBit category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_stylish-portfolio.js category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin0 family_DarkSide category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin1 rwx_bin3 rwxc_bin0 family_Locky category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin3 rwxc_bin0 family_Locky category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Locky category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Unknown category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Unknown category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin0 rwx_bin2 rwxc_bin0 family_Demonware category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Demonware category_Ransomware,1
r_bin0 rw_bin1 rx_bin0 rwc_bin0 rwx_bin3 rwxc_bin0 family_Demonware category_Ransomware,1
r_bin1 rw_bin1 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Demonware category_Ransomware,1
r_bin2 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_Makop category_Ransomware,1
r_bin2 rw_bin1 rx_bin2 rwc_bin2 rwx_bin2 rwxc_bin0 family_Makop category_Ransomware,1
r_bin0 rw_bin0 rx_bin0 rwc_bin1 rwx_bin3 rwxc_bin0 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin3 rwxc_bin0 family_Makop category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Jormungand category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Jormungand category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Jormungand category_Ransomware,1
r_bin0 rw_bin0 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Jormungand category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Jormungand category_Ransomware,1
r_bin0 rw_bin1 rx_bin1 rwc_bin0 rwx_bin1 rwxc_bin0 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin2 rwxc_bin0 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Erica category_Ransomware,1
r_bin1 rw_bin1 rx_bin1 rwc_bin1 rwx_bin1 rwxc_bin0 family_Erica category_Ransomware,1
r_bin2 rw_bin2 rx_bin2 rwc_bin1 rwx_bin2 rwxc_bin3 family_Erica category_Ransomware,1
